#WordNet_offset	Geonames_ID	lat	lon
08783286	263021	36.8333333	27.0833333
08935848	3021373	45.3	2.5333333
09062184	5343229	33.8120739461308	-117.918984889984
08707035	2500275	24.5525	9.4822222
09016539	709932	48.5	34.6166667
09268236	565896	46.5	32.3
09016698	709930	48.45	34.9833333
08714624	726418	43.5666667	27.8333333
09035153	160196	-6.1833333	35.75
08763010	3575831	15.5	-61.3333333
09268778	565361	47.0608333	39.2875
09016232	709718	48.5	38.5
09016099	709717	48	37.8
08770718	2935517	51.5166667	7.45
08717629	2232593	4.0502778	9.7
08770932	2935022	51.0508910809796	13.738317489624
09044714	292223	25.2522222	55.28
08818835	3201047	42.6480700914655	18.0921649932861
09087126	4854529	42.5005583	-90.6645718
09102517	5024719	46.7832731	-92.1065787
08935978	3020686	51.05	2.3666667
08743229	4011743	24.0333333	-104.6666667
08705251	3185728	41.3230556	19.4413889
09001007	1007311	-29.85	31.0166667
09128536	4464368	35.9940329	-78.898619
08772667	2934246	51.2217225723832	6.77616119384766
08907606	1643084	-5	120
09030752	3382998	4	-56
09271415	3115311	41.6	-0.6833333
08776687	3658394	-2	-77.5
08892596	2650225	55.95	-3.2
08822742	5946768	53.550135939	-113.468712219
08950649	2756253	51.440833	5.477778
08888676	2963597	53	-8
08899577	360502	25.6989270387148	32.6420974731445
08899149	360995	30.0086111	31.2122222
08738272	3585968	13.8333333	-88.9166667
08913242	68514	31.65	53.9
09271558	2931292	51.1166667	9.2333333
08735345	922704	-11.6666667	27.4666667
08780881	390903	39	22
08840200	2110298	-8	178
09124252	5116508	40.700936	-73.712909
08859173	2646052	53.3333333	-8
09117351	5128638	43.0003472	-75.4998978
09075842	4197000	32.7504171	-83.5001803
08871007	2635167	54	-4
09132163	4535961	36.3955891	-97.8783911
08839475	4039829	11.42056	162.34056
09043556	233508	0.0644444	32.4469444
08788326	305359	37.8575	27.2611111
08787466	6697804	39.2365079548711	20.7147216796875
09159003	5843591	43.0002381	-107.5009043
09331066	5116642	42.7667263	-78.6664163
09135447	5188843	42.1292241	-80.085059
08777544	338010	15	39
09023321	2510769	40	-4
08780282	660158	60.2166667	24.6666667
08772794	2928808	52.7666667	9.05
08882061	2649889	51.8333333	0.5833333
09012297	1506928	56.7166667	73.0333333
09174718	2524810	37.7502919	14.9946648
08813807	3165361	43.4166667	11
09133500	5725846	44.0520691	-123.0867536
09274739	315147	30.5788885650376	47.7657222747803
09063125	5563397	40.8020712	-124.1636729
09275473	6255148	48.6909603909255	9.140625
09085209	4257227	37.9747644	-87.5558482
09277010	1283416	27.9890961249135	86.9246435165405
09071690	4155751	28.7505408	-82.5000976
09277279	4154663	25.3128967	-80.9372932
09152944	5815135	47.5001238	-120.5014693
09277913	2071735	-32.25	126.3
08920722	2130038	44	143
08952628	2622009	62	-7
08976799	1179400	31.4166667	73.0833333
09129926	5059163	46.8771863	-96.7898034
09115646	5467328	36.7280583	-108.2186856
09069072	4834272	41.7198216	-72.8320435
09156095	4805686	38.0528884	-81.1039911
09128691	4466033	35.0526641	-78.8783585
09059741	4110486	36.0625795	-94.1574263
08973776	2328926	10	8
08837048	2081918	5	152
08728462	1984333	27.8308333	119.6594444
08805386	3177090	44.826777	11.620713
08970064	2548885	34.05	-4.98
08779149	2205218	-18	178
08779504	660013	64	26
08812166	3176959	43.7666667	11.25
09057930	5294810	35.1980671	-111.6512725
08849549	3337388	51	4.5
09281545	4195430	31.3165691	-84.1790723
09100690	4992982	43.0125274	-83.6874562
09138676	4578737	34.1954331	-79.7625625
08730354	1668285	23.5	121
09284433	2649179	55.75	-3.6833333
08929922	3017382	46	2
08772922	2925536	49.6833333	10.5333333
09094791	4355585	39.4142688	-77.4105409
09152080	4760059	38.3031837	-77.4605399
08824654	5957776	45.945414773	-66.665581601
09093608	4361885	39.000388	-76.749969
08947319	2420477	11	-10
08965598	2453866	17	-4
09063259	5350937	36.7477272	-119.7723661
09037133	4032283	-20	-175
08951513	2755812	53.1666667	5.8333333
08951385	2755812	53.1666667	5.8333333
08951777	2755812	53.1666667	5.8333333
09174908	3595696	14.4772222	-90.8802778
09175016	1864094	35.3666667	138.7333333
08925830	1863967	33.5833333	130.4
08840657	2110394	-8.5166667	179.2166667
08945529	2400553	-1	11.75
09054233	4063619	34.014264	-86.0066386
09038170	2468353	34.425	8.7841667
09073138	4156404	29.6516344	-82.3248262
09285828	3682240	11.1877778	-72.9066667
08777348	3658931	0	-90.5
08701296	736209	40.5666667	21.6
09175322	3682232	9.1630556	-75.0525
09028204	3336902	42.7550795450721	-7.8662109375
08793914	294932	32.9	35.3333333
08929722	3017382	46	2
08892058	2650797	55.0833333	-3.8333333
09115756	5468773	35.5280783	-108.7425843
09144484	4692883	29.3013479	-94.7976959
08889521	2964180	53.2719444	-9.0488889
08945821	2413451	13.5	-15.5
08851500	2797656	51.05	3.7166667
09286630	1202952	22	90
08725692	1810676	38	102
09112282	5101760	40.1670562	-74.4998748
09144730	4693003	32.912624	-96.6388833
09287124	3016598	45.0333333	-0.6
09085441	4920607	41.5933696	-87.3464271
08942392	3016565	43.5	0
08794366	281133	31.5	34.4666667
09081213	5596512	44.5001999	-114.2511761
09032604	2660646	46.2022156980098	6.14569187164307
08808452	3176219	44.4063162526614	8.93385887145996
08948704	3378644	6.8	-58.1666667
09018848	614540	42	43.5
09135590	4558183	39.8309293	-77.2310955
08946187	2300660	8	-2
09288946	5469174	32.9659028	-108.5767197
08892971	2648579	55.8651497187961	-4.25763130187988
09097079	4937829	42.6159286	-70.6619888
08880083	2648404	51.8656800532905	-2.24309921264648
08882224	2648402	51.8333333	-2.1666667
08905186	1271156	15.5019461413296	73.9100933074951
09169801	2031269	44.0010882772262	105.011787414551
08766667	2711537	57.7071623103656	11.9667935371399
08794574	173708	33	35.75
09128808	4468261	35.3848841	-77.9927651
08734853	216281	-1.6791667	29.2227778
09011679	627907	52.4416667	30.9833333
09102016	5037779	46.2502448	-94.2505535
09008130	1506356	57.3202778	62.5841667
09290626	1279688	28.35	85.783
09025863	2517117	37.1881683871318	-3.60666990280151
08960987	2960313	49.75	6.1666667
08846626	2778067	47.0666667	15.45
09099526	5001836	44.2502852	-85.500333
04029125	6301906	29.9725947366501	31.1282587051392
09294066	5826560	44.2335941	-104.6694069
09147964	5242283	44.0003417	-72.7498308
08819397	3422723	72	-40
09128947	4469146	36.0726355	-79.7919754
09138808	4580543	34.8526176	-82.3940105
09129062	4469161	35.2454198	-80.8425711
09104737	4428475	33.4101161	-91.0617735
08874703	2647937	51.4778548825603	-0.0117588043212891
08946909	3580239	12.1166667	-61.6666667
08936180	3014728	45.1666667	5.7166667
08580447	6619209	40.7115893155872	-74.0124678611755
09004992	558418	43.3083333	45.7002778
08838319	4043542	13.4444444	144.7366667
08743370	4005539	20.6666667	-103.3333333
08843735	2108831	-9.75	160
08751126	3579144	16.25	-61.5833333
09430416	6322786	-24.2617492526316	-54.2382068947369
09175459	3888538	-18.4833333	-69.1666667
08725336	1809935	23	113
08750986	3557689	20.1444444	-75.2091667
08737041	3595528	15.5	-90.25
08777130	3657509	-2.1666667	-79.9
08948155	3381670	4	-53
08905751	1270771	22.85	71.5
08905313	1270771	22.85	71.5
09044094	233346	2.7666667	32.3055556
09094919	4357141	39.6417629	-77.7199932
08798062	294801	32.8155556	34.9891667
09164417	1581298	20.8561111	106.6822222
08751494	3723988	19	-72.4166667
08751317	3504558	19	-71
09041582	320995	37.0383333	27.4291667
08827002	6324729	44.6453303558448	-63.5723876953125
08773098	2911521	51.9912229501244	9.56531524658203
08773336	2911298	53.55	10
08771841	2911271	52.1	9.35
08827689	5969785	43.233408354	-79.949639869
08710873	3573197	32.2941667	-64.7838889
08882365	2647554	51	-1.25
08727606	1808926	30.2552778	120.1688889
09106614	4389418	39.7083789	-91.3584816
08773679	2910831	52.3705162650448	9.73322153091431
08999049	57289	9.56	44.065
09121334	5120034	40.8078786	-73.9454154
03496749	4938957	42.5000919	-71.5828445
08927186	248816	31	36
08883476	2647356	50.8529918653483	0.564594268798828
09104894	4429295	31.3271189	-89.2903392
09079505	5855799	19.5005556	-155.5005556
09086173	4862182	42.0002654	-93.5004916
09088301	4272782	38.8791783	-99.3267702
08725926	1808775	39.8897222	115.275
08893223	2647204	57	-7
08995515	109600	24.5	38.5
08703972	1140026	34.34	62.19
08804049	3177364	40.8041944705962	14.3532943725586
08743557	4004898	29.0666667	-110.9666667
08745011	3521081	19.05	-98.2
09135894	5193342	40.2859239	-76.6502468
08882807	2647043	51.8333333	-0.25
09102655	5030005	47.4271546	-92.9376887
08891595	2646943	57.5	-4.5
09078654	5855927	19.7297222	-155.09
09303647	1265340	34	78
08902422	1114958	28	76
08707145	4294895	37.5325979	-82.8687738
08925287	1862415	34.4	132.45
09164241	1566083	10.75	106.6666667
08834280	2163355	-42.9166667	147.3333333
08772028	2901625	48.1561235077229	11.9945812225342
08730218	2036892	40.8105556	111.6522222
08949093	2750405	52.5	5.75
09063950	5357527	34.0983425	-118.3267434
08920924	1862185	36	138
08738014	3600949	14.1	-87.2166667
08737716	3608932	15	-86.5
08998451	2108502	-9.4333333	159.95
09084750	4921868	40.0003166	-86.2502707
09100982	4996572	47.1218715	-88.5690118
09306031	4939991	42.2542548	-73.3662214
09144851	4699066	29.7632836	-95.3632715
08708481	3348313	-12.7761111	15.7391667
09306497	3696347	-9.1208333	-77.6038889
09306642	5553576	60.3186111	-139.0713889
09306840	5121521	40.6967694	-74.0281957
08877208	2645425	53.7445995159511	-0.335254669189453
09307140	2646437	53.545407634093	0.104713439941406
08726072	1806691	28	112
08952190	719819	47	20
09156241	4809537	38.4192496	-82.445154
09054350	4068590	34.7303688	-86.5861037
09331535	4996884	44.0833438	-82.7916067
08976913	1382731	30.4777778	72.2402778
08904269	1269843	17.3752778	78.4744444
08974330	2339354	7.3877778	3.8963889
09018647	2510769	40	-4
08984567	2510769	40	-4
08953324	2629691	65	-18
08953151	607255	80.1333333	32.5833333
09309456	3433488	-25.6898778261668	-54.4436931610107
09082540	4896861	40.0003204	-89.2503681
08788887	256601	38.0333333	23.7
09310011	3914282	-15.8333333	-68.5666667
09310162	3914272	-16.65	-67.8
08704665	3277605	44.25	17.8333333
08488833	3938254	-12.9836111	-75.8652778
09106770	4391812	39.0911161	-94.4155068
08991491	4034894	-13.5833333	-172.3333333
09311710	2125263	70.8	148.9
08731606	1579995	16	107
08909537	6262789	-7.4994444	110.8061111
09312231	1482477	34.6108333	72.7788889
08847024	2775220	47.2626600380713	11.3945388793945
09032843	2660253	46.6833333	7.85
09042924	311044	38.4621917230683	27.09228515625
08910668	130758	32	53
09315870	1321849	15.8333333	95.1
09316066	1524297	61.0666667	68.8666667
08806142	3175455	40.7166667	13.9
09316312	3012716	44.9833333	4.85
08966820	2378080	20	-12
08975902	1168579	30	70
08893868	2646017	55.8	-6.2
08887716	3042258	54.0531909289636	-4.81561660766602
09479238	2633939	50.6666667	-1.3333333
08792548	294640	31.5	34.75
08792295	294640	31.5	34.75
08801678	3175395	42.8333333	12.8333333
09121814	5122432	42.4406284	-76.4966071
08784746	261707	38.4	20.6666667
09042322	311046	38.4072222	27.1502778
08903487	1269633	23.1669748590236	79.9500632286072
09159859	5828648	43.4799291	-110.7624282
09140781	4632595	35.6145169	-88.8139469
09101127	4997384	42.245869	-84.4013462
09073258	4160021	30.3321838	-81.655651
08798195	293253	32.0333333	34.75
08704116	1139715	34.42	70.45
08753933	3489940	18.25	-77.5
08753729	3489941	18.25	-77.5
09321180	4766473	36.9415369	-76.4435588
09320985	5228788	42.8713859	-97.2906104
09150448	4766510	37.2082034	-76.7741258
08920381	1861060	35.6853569043379	139.753088951111
08921850	1861060	35.6853569043379	139.753088951111
08908248	1642673	-7.4916667	110.0044444
08994834	105343	21.5169444	39.2191667
09026204	2516326	36.6833333	-6.1333333
08927836	284899	31.8666667	35.45
09043802	233114	0.4244444	33.2041667
09000665	993800	-26.2	28.0833333
09060176	4116834	35.8422967	-90.7042791
09321901	248816	31	36
08799123	283445	31.5833333	35
08799271	283445	31.5833333	35
08761039	2619218	56	9.25
09079747	5847357	20.55	-156.6
09170294	933699	-23	22
09101233	4997787	42.2917069	-85.5872286
09005153	553915	54.5358333	36.2705556
09322930	1268235	30.9166667	79.5833333
08735008	214479	-7.3666667	22.1833333
09323085	4810621	39.1989653	-81.4601209
09323221	1283259	27.7037436515463	88.1471729278564
08704409	1138336	31.61	65.7
08719705	1241622	7.2963889	80.635
09087599	4273857	38.5002888	-98.5006275
09323470	4273849	39.1152819	-94.6105121
08977211	1174872	24.8666667	67.05
09323824	1267875	34	78
08914573	94824	32.5977778	44.0161111
08779830	654180	63.0947584622411	30.5859375
08902196	1267702	16	75
09324474	2242333	-3.0333333	16.95
08986905	289688	25.5	51.25
08986691	289688	25.5	51.25
08984010	3096472	50.2666667	19.0166667
08974468	2334802	12.9977778	7.5994444
09079875	5848511	21.9436111	-159.4938889
09014470	598316	54.9	23.9
09019726	1522867	48	68
09008333	551486	58.5438019	33.0536143
09124399	5122732	40.6398262	-73.7787443
09153873	5799610	46.2112458	-119.1372338
08882934	6693054	51.166804488366	0.667376518249512
08928193	192950	1	38
09134386	6254927	40.2724534393745	-76.9056701660156
09005457	2022890	48.4808333	135.0927778
09005273	2022888	55	134
09016860	706483	50	36.25
09325963	157452	-3.0666667	37.3666667
09000854	990930	-28.7333333	24.7666667
08906374	1282988	28	84
08764107	3144096	62	10
09031233	934841	-26.5	31.5
08765890	2661886	62	15
09036452	1605651	15	100
09124732	5123477	41.9270367	-73.9973608
08827853	5992500	44.2297640782947	-76.4809799194336
08989556	3577887	13.1333333	-61.2166667
08735164	2314302	-4.3297222	15.315
09020440	1527747	41	75
08840749	4030945	-5	-170
08914850	94787	35.4680556	44.3922222
09326139	4160983	28.3046829579976	-81.4166736602783
08928742	191245	-0.1	34.75
08925700	1859307	33.8333333	130.8333333
09326299	212508	-2	29.1666667
09014066	598098	55.7172222	21.1175
09326467	5735237	42.6665257	-121.7508467
08830720	5993434	64.050858056	-139.441966292
09175767	2124442	56.0666667	160.6333333
09140993	4634946	35.9606384	-83.9207392
08924913	1859172	32.8666667	129.0166667
09326844	5866573	57.3961111	-153.4833333
08837457	2082038	6.9638889	158.2083333
09030096	371853	13	29.5
08816807	831053	42.5833333	21
08929243	285570	29.5	47.75
09175915	1639433	-6.1166667	105.4
09327881	1280792	36	84
08946715	2298894	4.8538889	-2.0841667
09328148	805207	44.4105556	39.4155556
09038990	126585	37	44
09005611	538560	51.7302778	36.1938889
08839714	2080285	8.7166667	167.7333333
08956305	1841811	35.1547222	126.9155556
08971693	972062	-29	30
08925093	1857910	35.02106999142	135.75385093689
08921392	1857892	33	131
09090825	4331987	31.000467	-92.0003987
08819883	5994839	52.9462589006922	-66.9113731384277
08787695	258656	36.5833333	22.6666667
09331819	537232	61	31.5
08837552	6269450	13.8914110927461	144.9755859375
09091538	4330145	30.2240897	-92.0198427
09085830	4922462	40.4167022	-86.8752869
08974604	2332459	6.4530556	3.3958333
08977428	1172451	31.5497222	74.3436111
08873412	2645022	54.5	-3.1666667
09332050	4998574	42.2208699	-86.369469
09332246	369348	22.8333333	32.5
09377861	4166833	26.9378346	-80.8122829
09332598	515236	61.5	35.75
09332770	6048611	43.750122173	-77.999514119
09333171	5011627	47.4993504	-88.0006601
09333512	175122	-6	29.5
09333905	2665172	58.9166667	13.5
09480428	6048815	52.13191129	-97.261757505
09080006	5850056	20.8416667	-156.9177778
08884806	2644972	54.0474969742283	-2.80031204223633
08873269	2644972	54.0474969742283	-2.80031204223633
08726582	1804430	36.0563889	103.7922222
09159958	5830007	42.833014	-108.7306725
08956760	1655842	18	105
08957212	604733	68	25
09160056	5830062	41.3113669	-105.5911007
09145083	4705349	27.506407	-99.5075421
09176342	5428075	37.8250103	-104.7485947
08806735	3174976	42	12.5
09013074	458258	57	25
09336702	3847394	-26.5	-68.5333333
09032981	2659994	46.5159963488544	6.6328239440918
09088556	4274277	38.9716689	-95.2352501
09132266	4540737	34.6086854	-98.3903305
08957381	272103	33.8333333	35.8333333
08879028	2644689	51.2333333	0.6166667
08884012	2644668	52.6333333	-1.1333333
08879197	2644668	52.6333333	-1.1333333
08951077	2751773	52.158333	4.493056
08771116	2879139	51.33962	12.371292
08790748	258293	39.9166667	25.25
09337686	536233	56.1333333	46.4833333
09008454	498817	59.8944444	30.2641667
08846739	2772400	48.3063888888	14.286111111
09028367	3883387	-43.0166667	-72.65
09026360	3118532	42.6	-5.5666667
08743691	3998655	21.1166667	-101.6666667
08783583	258466	39.2290618625307	26.1090087890625
09093187	4969398	44.100351	-70.2147764
09081955	5598538	46.4165506	-117.0176569
09097283	4941935	42.4473175	-71.2245003
09089782	4297983	37.9886892	-84.4777153
09338712	1283128	27.9631343543739	86.9330978393555
09385586	255730	38.5333333	22.6166667
08959254	2275384	6.5	-9.5
08959683	2215636	25	17
08960548	3042058	47.1666667	9.5333333
08851687	2792413	50.6411875982987	5.57178497314453
09013603	457954	56.5166667	21.0166667
09013830	597427	56	24
08808292	3174725	44.5	8.8333333
08936476	2998324	50.6333333	3.0666667
08855909	3458571	-27.05	-48.8666667
08889657	2962943	52.6647222	-8.6230556
08942965	2998268	45.5	1.8333333
08884191	2644487	53.2333333	-0.5333333
08765771	6453404	58.0663982993904	7.24065874000679
09137032	5224323	41.7503782	-71.4997825
08877382	2644210	53.410580680167	-2.97793865203857
09012898	457850	58	26
08818736	3215733	46.223686	14.457611
09341673	3882834	-24.7166667	-68.55
08708609	3372346	-12.3197222	13.5997222
08984122	3093133	51.75	19.4666667
08764899	3147088	68.4711111	13.8636111
09342729	6081596	60.565976458	-140.387444803
09026499	3118150	42.4666667	-2.45
09342937	2997872	47.2666667	-2.1833333
08808614	3174618	45.6666667	9.5
09141526	4736286	31.2504424	-99.2506061
08943104	2997551	49	6
09089923	4299276	38.2542376	-85.759407
03692942	2997319	48.8604022303183	2.33844637870789
09463362	1536852	57.5858333	85.3530556
08727230	1550044	34.7041667	119.1083333
09145217	5525577	33.5778631	-101.8551665
08773880	2875601	53.8689270437681	10.6872940063477
08984223	765876	51.25	22.5666667
08904533	1264733	26.85	80.9166667
09145341	4708308	31.3382406	-94.729097
08766571	2693678	55.702802466167	13.1927347183228
08727396	1801722	38.8	121.2666667
09166304	2264397	39.5	-8
08980814	1704846	16	121
08788004	4813441	38.6545397	-81.0342756
09151114	4771075	37.4137536	-79.1422464
08936647	2996944	45.75	4.85
08945110	2996941	45.75	4.5
08780720	3041732	60.1	19.95
08915372	718075	41.8333333	22
08961630	718075	41.8333333	22
09344863	6063271	69.349995504	-133.905637814
09077556	4207400	32.8406946	-83.6324022
08962187	1062947	-20	47
08961970	888050	-19.5	32.7333333
09345127	3457492	-21.0333333	-53.2166667
08985559	2266877	32.6666667	-16.75
08985724	2266877	32.6666667	-16.75
08905467	1264528	13	80.25
09345265	3678506	6.2833333	-75.2
08597323	2219875	30	5
09103943	4436296	32.7504114	-89.750357
08905936	1264419	18	74
08974818	2331447	11.845	13.16
09092497	4971068	45.5003249	-69.2497714
09024844	2512989	39.5693907933761	2.65023708343506
09346284	1283087	27.9166667	87.1333333
08763765	2309527	3.75	8.7833333
09026614	2514256	36.7201559059499	-4.42034482955933
08962610	927384	-13.5	34
08963369	1733045	2.5	112.5
08965055	1282028	3.2	73
08965251	1282028	3.2	73
08965475	1282027	4.17710766624821	73.5098648071289
08766455	2688845	57.8166667	16.7
08966408	2562770	35.9166667	14.4333333
08966239	2562770	35.9166667	14.4333333
09111955	5089178	42.9956397	-71.4547891
08876975	2643123	53.4809464283615	-2.23743438720703
08722844	2035836	49.6	117.4333333
08715952	1311874	22	96.0833333
09120594	5125771	40.7834345	-73.9662495
08902321	1263706	25	94
08823968	6065171	55.000191905	-97.00049444
09102781	5036420	44.1635775	-93.9993996
08774073	2873891	49.4883333	8.4647222
09131324	5161723	40.75839	-82.5154471
09162803	3633009	10.6316667	-71.6405556
09162955	3632998	10.2469444	-67.5958333
08809384	3174004	43.5	13.25
09347208	257661	37.05	25.25
09101495	5000947	46.5435442	-87.395417
08970189	2542997	31.63	-8
08936833	2995469	43.3	5.4
08943242	3570312	14.6666667	-61
08911868	1158839	26.8166667	62.5833333
03725968	4943351	42.3595417	-71.0917185
08777919	330546	15.6097222	39.45
08743786	3996427	25.45	-105.4333333
09349192	2659729	45.9762077822132	7.65824317932129
09080146	5850862	20.5819444	-156.375
09176446	5850911	19.8236111	-155.4708333
08967484	934292	-20.3	57.5833333
08967329	934293	-20.3	57.5833333
08716076	6301054	16.5	97.6166666666667
08943461	6454287	48.3	-0.6166667
08743945	3996322	23.2166667	-106.4166667
09035632	154380	-8.9	33.45
08994090	104515	21.4266667	39.8261111
08910106	1214520	3.5833333	98.6666667
08733291	3674959	9.4	-75.4
09133775	5740099	42.3265153	-122.8755949
09097461	4943629	42.4184296	-71.1061639
09350524	1574717	10.3333333	106.6666667
08836630	2194172	-10	160
09073584	4163971	28.0836269	-80.6081089
08833809	2158177	-37.8139965641595	144.963322877884
09141119	4641239	35.1495343	-90.0489801
08899351	352547	29.8666667	31.25
09351257	3880035	-31.9833333	-70.2333333
08740367	3523349	20.9666667	-89.6166667
09105156	4435764	32.3643098	-88.703656
09351647	5089478	42.8650864	-71.4934004
09058071	5304391	33.4222685	-111.8226402
08916316	99237	33	44
08805801	2524170	38.193268	15.54969
09353437	2994109	47.9833333	5.55
08744105	3996069	32.6519444	-115.4683333
08740875	3996063	23	-102
09073697	4164138	25.7742658	-80.1936589
08836886	2081918	5	152
08564307	5832330	43.4113604	-106.2800243
08943601	2993966	44	3.75
09145553	5526337	31.9973456	-102.0779147
08809165	3173435	45.4642693810258	9.1895055770874
09354780	5666212	48.0572405	-106.3186412
09158268	5263045	43.0389025	-87.9064736
08980920	1699597	8	125
08981123	1699590	13.2055556	120.8997222
09102883	5037649	44.9799654	-93.2638361
09356080	4436296	32.7504114	-89.750357
09109333	5666639	46.872146	-113.9939982
09105821	4398678	38.2503112	-92.5004614
09356320	4398665	38.8136597	-90.1198297
09356639	4076630	30.6560241	-88.0311088
09054480	4076598	30.6943566	-88.0430541
08971025	1036973	-18.25	35
09170996	5373965	35.0524699	-118.1739645
09014586	617790	47	29
09083949	4902476	41.5067003	-90.5151342
08809492	6540018	41.630828	14.492925
09080273	6619302	21.1575190914037	-156.978149414062
09009372	810640	49.3525	40.495
08909233	1636629	-2	128
08928933	186301	-4.05	39.6666667
08967868	2993458	43.7333333	7.4166667
08968879	2029969	46	105
08968677	2029564	47	103
09357580	5201688	40.2031265	-79.9261603
09101639	5002344	41.9164343	-83.3977101
09091668	4333670	32.8151348	-92.2056923
09108164	5667009	47.0002454	-109.7510212
09064080	5374361	36.6002378	-121.8946761
08744509	3995465	25.6666667	-100.3166667
08829533	6077243	45.5088375	-73.587809
08711300	3578098	16.7333333	-62.1833333
08758679	3070359	49.5	17
09156666	4815352	39.629526	-79.9558968
04378842	5543460	37.6272053	-112.1465828
08713285	3430545	-34.6425	-58.6180556
09113611	5101426	40.4251074	-74.2537564
08915017	99072	36.335	43.1188889
09378529	734890	40.09	22.36
08982289	1693517	15.1366667	120.3561111
09405169	5042608	48.6129906	-93.3487579
09417668	5768645	43.8802654	-103.4588021
09431569	5571124	41.4093201	-122.195009
09431902	5438566	39.2249903	-106.1697431
09435512	351820	28.5391398083131	33.9749622344971
09177883	3164481	40.8229263	14.4287377
09479072	5409018	36.5782684	-118.2934244
09479811	5843469	43.1668954	-109.6515387
08774227	2867714	48.1374325498109	11.5754914283752
08894011	2641992	56.4166667	-5.9
09085967	4924006	40.1933767	-85.3863599
09008723	524305	68.9716667	33.0819444
09363420	2065165	-35.3666667	139.3666667
08975106	286963	21	57
09132474	4543338	35.7478769	-95.3696909
09364249	1280524	36.4166	87.4133
09035735	152224	-2.5166667	32.9
08787049	257059	37.7194729452772	22.7456903457642
08904731	1262321	12.3072222	76.6497222
08793746	282615	32.2211111	35.2544444
09364426	3843493	-27.2833333	-68.5166667
08923586	1856215	36.65	138.1833333
08925957	1856177	32.755	129.8683333
08923755	1856057	35.1814727966958	136.906409561634
08995242	103644	25	44.5
08929102	184622	-0.2833333	36.0666667
09008993	6300992	43.5127777777778	43.6366666666667
08699654	3355338	-22	17
09364778	2155851	-30	148.1166667
09082058	5601933	43.5407172	-116.5634624
08851830	2790471	50.4666667	4.8666667
09364954	1608449	15.7	100.15
08727806	1881459	30.1188889	121.0722222
08727945	1799869	22.8166667	108.3166667
08823156	6085772	49.166337382	-123.936012692
08936996	2990999	48.6833333	6.2
08728066	1913471	21.9749714	112.3880003
08937109	2990969	47.2172508193978	-1.55336380004883
09098592	4944903	41.2834563	-70.0994605
08805565	3172394	40.8333333	14.25
08886037	2641874	52.3833333	-0.9833333
08856037	3456386	-17.9	-40.55
09105260	4437982	31.5604442	-91.403171
08841483	2110425	-0.5333333	166.9166667
08841209	2110426	-0.5333333	166.9333333
08794193	294098	32.7036111	35.2955556
09367827	2866784	49.5152778	8.4402778
09171560	294886	30.5	34.9166667
08788190	256558	37.8166667	22.6666667
09368479	4276136	37.5667181	-95.2835895
09369844	522422	59.9444444	30.31
08988216	3575263	17.15	-62.5833333
09160775	2134431	-16	167
09113762	5101798	40.735657	-74.1723667
09124845	5128654	41.5034271	-74.0104179
08879388	2641679	52.4333333	-3.1166667
08825211	6354959	52	-56
08895497	2641596	52.0166667	-4.8333333
09137682	5223593	41.4901024	-71.3128285
09119277	5128581	40.71427	-74.00597
09370773	5128723	43.0944999	-79.0567111
09370552	5128733	43.2622766	-79.0703253
08504151	745026	40.4286111	29.7211111
08738820	3617476	13	-85
08937251	2990440	43.703126104186	7.26608276367188
08765623	3133880	63.4305242970809	10.3949761390686
09371151	2328928	5.55	6.55
08973330	2440476	16	8
08950787	2750053	51.8425	5.852778
09371360	226044	2.1886111	31.3666667
08919475	99072	36.335	43.1188889
09371816	5073930	42.7547231	-98.0286823
09058219	5306611	31.3403775	-110.9342532
08744626	3522695	21.8833333	-99.6166667
09056055	5870133	64.5011111	-165.4063889
09150863	4776222	36.8468146	-76.2852183
08944561	2990109	49	0
08964288	1733039	5.5	117
08885921	2641430	52.25	-0.8833333
08885773	2641429	52.25	-0.8333333
08563990	5129276	41.9167594	-73.5662363
09165613	895949	-15	30
08884328	2641235	55.25	-2
08886147	2641234	55	-2.5
08564139	5203870	41.8125739	-77.0763569
08967176	2377450	18.1194444	-16.0405556
09009174	520555	56.3286733202717	44.002046585083
09010300	1496747	55.0411111	82.9344444
08504375	350981	20	32
08707710	2589581	28	3
08825664	6091732	70.167838385	-90.733246528
08774374	2861650	49.4477778	11.0683333
09030382	369004	12.05	24.8833333
09176732	206875	-1.4097222	29.2069444
09176844	206850	-1.52228562209531	29.2490386962891
09080554	5851609	21.4333333	-157.9666667
09064264	5378538	37.8043722	-122.2708026
08744750	3526621	16.5	-95.4666667
09375891	1496421	54.9913889	82.7175
08835875	6255151	-18.3128108464254	138.515625
09376979	3090320	53.5333333	14.6333333
09017005	698740	46.4774726081453	30.7326221466064
09145655	5527554	31.8456816	-102.3676431
09147504	5779206	41.223	-111.9738304
09377315	5165418	40.2503398	-83.0001841
09131654	4544379	35.5003375	-97.5005945
08924400	1854346	26.7	128.1833333
09148970	6254928	37.5481160131894	-77.4467468261719
09110229	5074472	41.2586096	-95.937792
09030596	365137	15.6361111	32.4372222
08923884	1854128	35.2166667	138.6166667
09010565	1496153	55	73.4
08827126	6093943	49.250135627	-84.499834324
08986374	2264452	38.7833333	-9.2
08706663	2485926	35.6911111	-0.6416667
09379705	3363267	-28.6333333	16.45
09379938	3631298	8.6166667	-62.25
08906053	1261029	21	84
08744871	3522308	18.2333333	-92.1166667
09074140	4167147	28.5383355	-81.3792365
